date,mxn_usd_spot,mxn_fwd_1m,min_max_spread,bid_ask_spread,mxn_interbank_1m,mxn_sov_10y,usa_libor_1m,usa_sov_10y,vix,oil_prices,eur_usd_spot
3/14/1990,2.7565,#N/A N/A,0.0086,0,#N/A N/A,#N/A N/A,8.5,8.628,19.65,20.05,#N/A N/A
3/15/1990,2.7565,#N/A N/A,0.0086,0,#N/A N/A,#N/A N/A,8.4375,8.652,18.81,20.38,#N/A N/A
3/16/1990,2.7565,#N/A N/A,0.0086,0,#N/A N/A,#N/A N/A,8.4375,8.566,17.62,20.07,#N/A N/A
3/19/1990,2.76,#N/A N/A,0.0171,0,#N/A N/A,#N/A N/A,8.4375,8.581,18.29,19.6,#N/A N/A
3/20/1990,2.76,#N/A N/A,0.0121,0,#N/A N/A,#N/A N/A,8.4375,8.533,19.06,19.28,#N/A N/A
3/21/1990,2.76,#N/A N/A,0.0121,0,#N/A N/A,#N/A N/A,8.375,8.564,20.1,19.96,#N/A N/A
3/22/1990,2.76,#N/A N/A,0.0121,0,#N/A N/A,#N/A N/A,8.4375,8.528,22.74,20,#N/A N/A
3/23/1990,2.76,#N/A N/A,0.009,0,#N/A N/A,#N/A N/A,8.375,8.521,20.46,20.39,#N/A N/A
3/26/1990,2.764,#N/A N/A,0.004,0,#N/A N/A,#N/A N/A,8.375,8.495,19.59,20.46,#N/A N/A
3/27/1990,2.764,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.5,8.512,21.01,20.48,#N/A N/A
3/28/1990,2.764,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.4375,8.495,19.77,20.08,#N/A N/A
3/29/1990,2.764,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.375,8.614,18.46,20.05,#N/A N/A
3/30/1990,2.764,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.375,8.628,19.73,20.28,#N/A N/A
4/2/1990,2.772,#N/A N/A,0.008,0,#N/A N/A,#N/A N/A,8.4375,8.64,22.84,20.48,#N/A N/A
4/3/1990,2.772,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.4375,8.626,20.44,20.3,#N/A N/A
4/4/1990,2.772,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.4375,8.547,22.03,19.78,#N/A N/A
4/5/1990,2.772,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.4375,8.559,21.21,19.43,#N/A N/A
4/6/1990,2.786,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.4375,8.552,21.76,19.15,#N/A N/A
4/9/1990,2.779,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.4375,8.587,22.3,18.44,#N/A N/A
4/10/1990,2.779,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.4375,8.623,21.69,17.68,#N/A N/A
4/11/1990,2.789,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.375,8.611,17.73,18.06,#N/A N/A
4/12/1990,2.779,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.375,8.633,19.8,17.78,#N/A N/A
4/13/1990,2.779,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.375,8.614,19.8,17.78,#N/A N/A
4/16/1990,2.7886,#N/A N/A,0.0096,0,#N/A N/A,#N/A N/A,8.375,8.666,20.75,17.85,#N/A N/A
4/17/1990,2.788,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.4375,8.741,20.38,17.44,#N/A N/A
4/18/1990,2.788,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.4375,8.851,22.67,16.96,#N/A N/A
4/19/1990,2.788,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.4375,8.863,22.46,18.06,#N/A N/A
4/20/1990,2.788,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.4375,8.945,23.33,17.95,#N/A N/A
4/23/1990,2.7882,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.5,8.977,24.16,19.07,#N/A N/A
4/24/1990,2.8,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.5,8.975,21.7,19,#N/A N/A
4/25/1990,2.803,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.625,8.992,20.86,18.66,#N/A N/A
4/26/1990,2.805,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.5,9.062,20.25,18.47,#N/A N/A
4/27/1990,2.807,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.5,9.042,22.19,18.54,#N/A N/A
4/30/1990,2.8,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.5,9.022,19.52,18.54,#N/A N/A
5/1/1990,2.797,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.5,9.06,18.43,18.88,#N/A N/A
5/2/1990,2.797,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.3125,9.062,19.32,18.68,#N/A N/A
5/3/1990,2.797,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.3125,9.01,17.81,17.99,#N/A N/A
5/4/1990,2.808,#N/A N/A,0.0092,0,#N/A N/A,#N/A N/A,8.375,8.835,17.28,17.98,#N/A N/A
5/7/1990,2.808,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.3125,8.857,17.65,18.27,#N/A N/A
5/8/1990,2.798,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.3125,8.845,18.49,18.28,#N/A N/A
5/9/1990,2.8,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.25,8.879,18.64,18.99,#N/A N/A
5/10/1990,2.798,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.3125,8.817,18.59,19.02,#N/A N/A
5/11/1990,2.798,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.375,8.645,19.81,18.95,#N/A N/A
5/14/1990,2.8104,#N/A N/A,0.0096,0,#N/A N/A,#N/A N/A,8.3125,8.608,20.14,19.71,#N/A N/A
5/15/1990,2.821,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.3125,8.643,19.49,19.59,#N/A N/A
5/16/1990,2.822,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.3125,8.673,17.71,19.03,#N/A N/A
5/17/1990,2.823,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.3125,8.687,17.27,18.87,#N/A N/A
5/18/1990,2.82,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.3125,8.743,17.2,18.76,#N/A N/A
5/21/1990,2.827,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.25,8.729,16.72,18.26,#N/A N/A
5/22/1990,2.827,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.25,8.651,17.84,17.68,#N/A N/A
5/23/1990,2.827,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.25,8.59,17.18,18.14,#N/A N/A
5/24/1990,2.827,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.3125,8.637,17.7,17.83,#N/A N/A
5/25/1990,2.827,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.3125,8.691,17.32,17.8,#N/A N/A
5/28/1990,2.827,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.25,8.702,17.32,17.8,#N/A N/A
5/29/1990,2.833,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.25,8.637,18.75,17.98,#N/A N/A
5/30/1990,2.833,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.25,8.611,17.44,18.08,#N/A N/A
5/31/1990,2.833,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.25,8.599,17.37,17.4,#N/A N/A
6/1/1990,2.833,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.3125,8.454,17.09,17.5,#N/A N/A
6/4/1990,2.833,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.25,8.44,18.39,17.14,#N/A N/A
6/5/1990,2.838,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.3125,8.463,18.97,16.68,#N/A N/A
6/6/1990,2.838,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.25,8.459,17.42,16.92,#N/A N/A
6/7/1990,2.838,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.3125,8.451,16.88,16.67,#N/A N/A
6/8/1990,2.838,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.25,8.472,17.58,16.78,#N/A N/A
6/11/1990,2.836,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.3125,8.476,16.34,16.82,#N/A N/A
6/12/1990,2.836,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.3125,8.481,16.6,17.51,#N/A N/A
6/13/1990,2.836,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.3125,8.395,17.38,17.58,#N/A N/A
6/14/1990,2.836,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.25,8.363,17.4,17.13,#N/A N/A
6/15/1990,2.836,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.3125,8.45,15.9,16.62,#N/A N/A
6/18/1990,2.846,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.3125,8.49,17.71,15.94,#N/A N/A
6/19/1990,2.846,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.3125,8.503,15.23,15.65,#N/A N/A
6/20/1990,2.85,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.3125,8.536,15.27,15.3,#N/A N/A
6/21/1990,2.85,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.375,8.513,14.72,16.94,#N/A N/A
6/22/1990,2.85,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.375,8.498,19.36,17.46,#N/A N/A
6/25/1990,2.852,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.3125,8.585,17.06,17.38,#N/A N/A
6/26/1990,2.85,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.375,8.533,16.29,17.14,#N/A N/A
6/27/1990,2.85,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.375,8.498,16,16.68,#N/A N/A
6/28/1990,2.85,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.375,8.449,16.18,17.15,#N/A N/A
6/29/1990,2.849,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.375,8.412,15.5,17.07,#N/A N/A
7/2/1990,2.849,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.25,8.409,16.26,16.72,#N/A N/A
7/3/1990,2.859,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.3125,8.393,16.11,16.8,#N/A N/A
7/4/1990,2.859,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.3125,8.383,16.11,16.8,#N/A N/A
7/5/1990,2.8534,#N/A N/A,0.0056,0,#N/A N/A,#N/A N/A,8.3125,8.4,17.25,16.5,#N/A N/A
7/6/1990,2.859,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.375,8.513,16.41,16.47,#N/A N/A
7/9/1990,2.859,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.375,8.558,16.66,16.58,#N/A N/A
7/10/1990,2.856,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.4375,8.572,16.92,16.94,#N/A N/A
7/11/1990,2.856,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.375,8.569,16.68,17.47,#N/A N/A
7/12/1990,2.856,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.25,8.494,17.06,18.46,#N/A N/A
7/13/1990,2.856,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.1875,8.436,17.09,18.36,#N/A N/A
7/16/1990,2.868,#N/A N/A,0.012,0,#N/A N/A,#N/A N/A,8.1875,8.435,16.75,18.67,#N/A N/A
7/17/1990,2.868,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.125,8.435,16.66,18.65,#N/A N/A
7/18/1990,2.868,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.125,8.501,18.9,18.55,#N/A N/A
7/19/1990,2.868,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.125,8.491,18.56,18.99,#N/A N/A
7/20/1990,2.868,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.125,8.47,15.63,19.61,#N/A N/A
7/23/1990,2.871,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.125,8.491,23.68,20.5,#N/A N/A
7/24/1990,2.87,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.125,8.533,21.79,20.56,#N/A N/A
7/25/1990,2.87,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.125,8.479,20.19,20.38,#N/A N/A
7/26/1990,2.87,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.125,8.483,20.26,20.3,#N/A N/A
7/27/1990,2.87,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.125,8.416,21.12,20.04,#N/A N/A
7/30/1990,2.871,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8,8.344,21.16,20.21,#N/A N/A
7/31/1990,2.865,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8,8.341,21.11,20.69,#N/A N/A
8/1/1990,2.865,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8,8.276,21.64,21.54,#N/A N/A
8/2/1990,2.865,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8,8.376,20.43,23.11,#N/A N/A
8/3/1990,2.874,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.125,8.443,28.74,24.49,#N/A N/A
8/6/1990,2.874,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.0625,8.676,35.91,28.05,#N/A N/A
8/7/1990,2.874,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8,8.714,32.75,28.31,#N/A N/A
8/8/1990,2.874,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.0625,8.736,28.27,25.96,#N/A N/A
8/9/1990,2.874,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.0625,8.648,24.39,25.67,#N/A N/A
8/10/1990,2.874,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.0625,8.657,25.75,26.23,#N/A N/A
8/13/1990,2.873,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8,8.693,25.74,26.77,#N/A N/A
8/14/1990,2.873,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8,8.655,24.18,26.42,#N/A N/A
8/15/1990,2.872,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.125,8.638,23.31,26.46,#N/A N/A
8/16/1990,2.872,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.125,8.778,27.16,27.36,#N/A N/A
8/17/1990,2.872,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.1875,8.79,27.53,28.63,#N/A N/A
8/20/1990,2.874,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.1875,8.811,26.46,28.56,#N/A N/A
8/21/1990,2.884,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.25,8.833,28.9,28.41,#N/A N/A
8/22/1990,2.884,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.1875,8.946,30.55,31.22,#N/A N/A
8/23/1990,2.884,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.25,9.009,36.47,31.93,#N/A N/A
8/24/1990,2.884,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.25,9.036,33.93,30.91,#N/A N/A
8/27/1990,2.884,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.25,8.873,29.63,26.91,#N/A N/A
8/28/1990,2.884,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.125,8.921,29.12,27.88,#N/A N/A
8/29/1990,2.883,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.125,8.811,27.38,25.92,#N/A N/A
8/30/1990,2.883,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.0625,8.842,29.89,26.77,#N/A N/A
8/31/1990,2.883,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.0625,8.846,29.9,27.32,#N/A N/A
9/3/1990,2.883,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.0625,8.87,29.9,27.32,#N/A N/A
9/4/1990,2.883,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.0625,8.887,29.58,29.12,#N/A N/A
9/5/1990,2.887,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.0625,8.832,28.52,29.77,#N/A N/A
9/6/1990,2.887,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.0625,8.82,30.19,31.43,#N/A N/A
9/7/1990,2.887,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.125,8.789,28.73,30.04,#N/A N/A
9/10/1990,2.888,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.125,8.834,29.34,31.3,#N/A N/A
9/11/1990,2.888,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.1875,8.793,28.38,30.76,#N/A N/A
9/12/1990,2.888,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.1875,8.803,28.12,30.97,#N/A N/A
9/13/1990,2.888,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.1875,8.822,29.33,31.07,#N/A N/A
9/14/1990,2.888,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.1875,8.868,30.56,31.76,#N/A N/A
9/17/1990,2.89,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.25,8.897,29.55,33.63,#N/A N/A
9/18/1990,2.888,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.1875,8.904,28.82,33.41,#N/A N/A
9/19/1990,2.888,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.25,8.872,27.88,33.18,#N/A N/A
9/20/1990,2.888,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.25,8.899,28.66,34.71,#N/A N/A
9/21/1990,2.888,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.3125,8.977,30.04,35.43,#N/A N/A
9/24/1990,2.888,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.4375,9.03,30.56,38.25,#N/A N/A
9/25/1990,2.892,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.5,8.991,28.81,37.53,#N/A N/A
9/26/1990,2.892,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.3125,8.977,28.19,38.67,#N/A N/A
9/27/1990,2.892,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.25,8.87,28.67,39.54,#N/A N/A
9/28/1990,2.892,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.25,8.795,29.11,39.51,#N/A N/A
10/1/1990,2.892,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.125,8.725,28.06,37.09,#N/A N/A
10/2/1990,2.9,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.125,8.68,27.28,33.95,#N/A N/A
10/3/1990,2.9,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.125,8.718,27.9,37.32,#N/A N/A
10/4/1990,2.9,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.1875,8.647,27.51,36.93,#N/A N/A
10/5/1990,2.9,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.1875,8.642,27.85,37.99,#N/A N/A
10/8/1990,2.9,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.1875,8.665,28.04,38.95,#N/A N/A
10/9/1990,2.875,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.3125,8.807,30.71,40.4,#N/A N/A
10/10/1990,2.875,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.3125,8.906,31.19,38.69,#N/A N/A
10/11/1990,2.875,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.3125,8.918,33.98,40.42,#N/A N/A
10/12/1990,2.875,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.25,8.807,31.94,39.69,#N/A N/A
10/15/1990,2.905,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.3125,8.79,31.64,37.95,#N/A N/A
10/16/1990,2.905,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.3125,8.751,31.45,38.89,#N/A N/A
10/17/1990,2.905,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.125,8.742,31.37,36.72,#N/A N/A
10/18/1990,2.905,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.1875,8.677,29.6,36.8,#N/A N/A
10/19/1990,2.905,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.125,8.612,27.86,33.79,#N/A N/A
10/22/1990,2.915,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.125,8.617,27.27,28.38,#N/A N/A
10/23/1990,2.915,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.125,8.662,27.57,29.37,#N/A N/A
10/24/1990,2.915,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8,8.639,28.28,31.08,#N/A N/A
10/25/1990,2.915,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.0625,8.617,29.04,34.25,#N/A N/A
10/26/1990,2.915,#N/A N/A,0,0,#N/A N/A,#N/A N/A,7.9375,8.626,30.75,33.01,#N/A N/A
10/29/1990,2.921,#N/A N/A,0,0,#N/A N/A,#N/A N/A,7.9375,8.689,31.54,34.68,#N/A N/A
10/30/1990,2.921,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8,8.679,30.52,34.54,#N/A N/A
10/31/1990,2.921,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8,8.617,30.04,35.23,#N/A N/A
11/1/1990,2.921,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8,8.548,30.25,35.17,#N/A N/A
11/2/1990,2.921,#N/A N/A,0,0,#N/A N/A,#N/A N/A,7.875,8.562,30.03,34,#N/A N/A
11/5/1990,2.921,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8,8.489,29.85,31.96,#N/A N/A
11/6/1990,2.923,#N/A N/A,0.002,0,#N/A N/A,#N/A N/A,8.0625,8.508,29.11,32.63,#N/A N/A
11/7/1990,2.923,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.0625,8.55,30.87,35.31,#N/A N/A
11/8/1990,2.923,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.0625,8.547,30.79,35.53,#N/A N/A
11/9/1990,2.923,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.0625,8.467,26.96,33.89,#N/A N/A
11/12/1990,2.923,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8,8.415,25.6,31.87,#N/A N/A
11/13/1990,2.9271,#N/A N/A,0.0041,0,#N/A N/A,#N/A N/A,8,8.383,24.58,33.12,#N/A N/A
11/14/1990,2.927,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8,8.36,22.89,31.16,#N/A N/A
11/15/1990,2.927,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8,8.36,22.57,31.12,#N/A N/A
11/16/1990,2.927,#N/A N/A,0,0,#N/A N/A,#N/A N/A,7.9375,8.297,21.34,29.78,#N/A N/A
11/19/1990,2.923,#N/A N/A,0.004,0,#N/A N/A,#N/A N/A,7.9375,8.35,20.95,31.5,#N/A N/A
11/20/1990,2.923,#N/A N/A,0,0,#N/A N/A,#N/A N/A,7.9375,8.303,20.09,28.91,#N/A N/A
11/21/1990,2.923,#N/A N/A,0,0,#N/A N/A,#N/A N/A,7.9375,8.259,21.09,29.63,#N/A N/A
11/22/1990,2.923,#N/A N/A,0,0,#N/A N/A,#N/A N/A,7.875,8.273,21.09,29.63,#N/A N/A
11/23/1990,2.923,#N/A N/A,0,0,#N/A N/A,#N/A N/A,7.9375,8.284,20.98,31.9,#N/A N/A
11/26/1990,2.933,#N/A N/A,0.01,0,#N/A N/A,#N/A N/A,8,8.275,22.76,32.95,#N/A N/A
11/27/1990,2.933,#N/A N/A,0,0,#N/A N/A,#N/A N/A,9.125,8.277,22.86,32.86,#N/A N/A
11/28/1990,2.933,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.75,8.286,22.96,33.28,#N/A N/A
11/29/1990,2.933,#N/A N/A,0,0,#N/A N/A,#N/A N/A,9.13,8.335,23.91,32.91,#N/A N/A
11/30/1990,2.933,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.75,8.252,22.16,28.85,#N/A N/A
12/3/1990,2.929,#N/A N/A,0.004,0,#N/A N/A,#N/A N/A,8.6875,8.212,22.29,29.15,#N/A N/A
12/4/1990,2.929,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.5,8.164,22.03,30.66,#N/A N/A
12/5/1990,2.929,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.375,8.159,20.94,27.29,#N/A N/A
12/6/1990,2.929,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.3125,8.17,22.62,26.4,#N/A N/A
12/7/1990,2.929,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.125,8.022,22.59,26.58,#N/A N/A
12/10/1990,2.929,#N/A N/A,0,0,#N/A N/A,#N/A N/A,7.875,7.963,23.58,26.9,#N/A N/A
12/11/1990,2.929,#N/A N/A,0,0,#N/A N/A,#N/A N/A,7.9375,7.918,23.75,26.41,#N/A N/A
12/12/1990,2.94,#N/A N/A,0,0,#N/A N/A,#N/A N/A,7.875,7.904,21.28,25.35,#N/A N/A
12/13/1990,2.94,#N/A N/A,0,0,#N/A N/A,#N/A N/A,7.875,7.96,23.05,26.42,#N/A N/A
12/14/1990,2.94,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.125,8.03,23.85,26.55,#N/A N/A
12/17/1990,2.94,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.4375,8.005,24.85,27.05,#N/A N/A
12/18/1990,2.94,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.4375,7.892,23.11,27.86,#N/A N/A
12/19/1990,2.94,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.1875,7.993,23.08,27.86,#N/A N/A
12/20/1990,2.94,#N/A N/A,0,0,#N/A N/A,#N/A N/A,8.0625,8.05,23.13,26.39,#N/A N/A
12/21/1990,2.94,#N/A N/A,0,0,#N/A N/A,#N/A N/A,7.75,8.107,22.66,25.92,#N/A N/A
12/24/1990,2.94,#N/A N/A,0,0,#N/A N/A,#N/A N/A,7.75,8.185,24.03,25.92,#N/A N/A
12/25/1990,2.94,#N/A N/A,0,0,#N/A N/A,#N/A N/A,7.75,8.182,24.03,25.92,#N/A N/A
12/26/1990,2.94,#N/A N/A,0,0,#N/A N/A,#N/A N/A,7.75,8.122,24.18,27.22,#N/A N/A
12/27/1990,2.948,#N/A N/A,0,0,#N/A N/A,#N/A N/A,7.75,8.086,24.81,27.01,#N/A N/A
12/28/1990,2.948,#N/A N/A,0,0,#N/A N/A,#N/A N/A,7.6875,8.129,25.05,27.57,#N/A N/A
12/31/1990,2.948,#N/A N/A,0,0,#N/A N/A,#N/A N/A,7.69,8.067,26.38,28.44,#N/A N/A
1/1/1991,2.948,#N/A N/A,0,0,#N/A N/A,#N/A N/A,7.69,8.067,26.38,28.44,#N/A N/A
1/2/1991,2.948,#N/A N/A,0,0,#N/A N/A,#N/A N/A,7.5625,8.067,26.62,26.49,#N/A N/A
1/3/1991,2.95,#N/A N/A,0,0,#N/A N/A,#N/A N/A,7.375,7.928,27.93,25.48,#N/A N/A
1/4/1991,2.95,#N/A N/A,0,0,#N/A N/A,#N/A N/A,7.4375,8.014,27.19,24.9,#N/A N/A
1/7/1991,2.947,#N/A N/A,0.003,0,#N/A N/A,#N/A N/A,7.57813,8.123,28.95,27.65,#N/A N/A
1/8/1991,2.947,#N/A N/A,0.009,0,#N/A N/A,#N/A N/A,7.64063,8.174,30.38,27.17,#N/A N/A
1/9/1991,2.947,#N/A N/A,0.01,0,#N/A N/A,#N/A N/A,7.48438,8.25,33.3,27.26,#N/A N/A
1/10/1991,2.947,#N/A N/A,0.008,0,#N/A N/A,#N/A N/A,7.3125,8.125,31.33,27.71,#N/A N/A
1/11/1991,2.947,#N/A N/A,0.008,0,#N/A N/A,#N/A N/A,7.1875,8.171,32.63,27.29,#N/A N/A
